ID,einstein_radius,einstein_radius_err3sig_lo,einstein_radius_err3sig_hi,source_effective_radius,source_re_err3sig_lo,source_re_err3sig_hi,snr_arc_model,chi2_per_pix
KiDSDR4_J083734.985+024523.73,3.9498390739529765,0.009475592676317035,0.009060735550083354,0.02001021037414788,4.818711430030348e-05,0.0002343873176863069,0.6967568020526691,12.04701331722492
KiDSDR4_J083933.372-014044.81,1.7557283958839642,0.057048633931886084,0.062078433524846766,29.871355999878418,9.0059209882785,1.8913143123953269,180.89472850320996,2.299774065573628
KiDSDR4_J084722.029-013441.48,3.48404899359159,0.3228704754766132,0.3309347632032398,0.049690112333326965,0.02922274433323686,0.054680223480010844,6.205913957915115,1.3442958379077883
KiDSDR4_J085156.962+013016.65,0.8696929767550834,0.016539058999502587,0.021003706167938674,3.016190364990205,0.14643891534339737,0.12614385631198344,73.62785147281002,83.59029407625253
KiDSDR4_J085247.537+001510.43,1.9111227748966484,0.07519669290768993,0.07794980205088042,1.366269605373238,0.2169989689240568,0.2591438978794107,97.31728828003348,1.2396841386952346
KiDSDR4_J085446.547-012137.03,0.9791189030025524,0.36513033868321365,0.41387488626997804,18.454904832213863,5.7325859305132525,6.193494498424034,237.43762612540755,2.0123741346837756
KiDSDR4_J090150.268-012118.51,2.2839806981783726,0.11817837653681362,0.07952936180296444,0.7635354183159829,0.2130166549719471,0.26165832997672955,47.761150295991925,2.5548359602298305
KiDSDR4_J090507.336-001029.85,1.1962809514585238,0.09718136112694942,0.09468485907950752,0.516469416154316,0.23415358641240192,5.6921389900663595,42.5785059770716,0.9527494317565385
KiDSDR4_J091113.492-000714.23,3.680732269140549,0.011293573664928669,0.013534775008874789,0.563605189651964,0.1250326237577044,0.14231796769871652,14.62863799647079,0.8800326457601609
KiDSDR4_J091321.371+025802.38,2.007942163543303,0.22587264300764764,0.18583950336460897,1.174812674530677,0.22377758366777578,0.29279417806099195,38.71417880359661,1.45136207657557
